order_item_id,order_id,sku_id,quantity
ORI0003222,ORD001011,SKU01146,3
ORI0003223,ORD001011,SKU01073,1
ORI0003224,ORD001012,SKU01184,1
ORI0003225,ORD001012,SKU01041,2
ORI0003226,ORD001012,SKU01060,3
ORI0003227,ORD001013,SKU01050,2
ORI0003228,ORD001013,SKU01181,3
ORI0003229,ORD001013,SKU01126,2
ORI0003230,ORD001014,SKU01190,1
ORI0003231,ORD001014,SKU01188,3
ORI0003232,ORD001015,SKU01118,4
ORI0003233,ORD001015,SKU01069,3
ORI0003234,ORD001015,SKU01129,4
ORI0003235,ORD001015,SKU01197,3
ORI0003236,ORD001016,SKU01199,5
ORI0003237,ORD001016,SKU01143,4
ORI0003238,ORD001016,SKU01136,4
ORI0003239,ORD001017,SKU01200,4
ORI0003240,ORD001017,SKU01156,2
ORI0003241,ORD001017,SKU01023,1
ORI0003242,ORD001018,SKU01156,4
ORI0003243,ORD001018,SKU01185,5
ORI0003244,ORD001018,SKU01056,5
ORI0003245,ORD001019,SKU01117,4
ORI0003246,ORD001019,SKU01151,1
ORI0003247,ORD001019,SKU01129,5
ORI0003248,ORD001020,SKU01042,1
ORI0003249,ORD001020,SKU01110,2
ORI0003250,ORD001020,SKU01045,2
ORI0003251,ORD001021,SKU01119,3
ORI0003252,ORD001021,SKU01063,4
ORI0003253,ORD001021,SKU01113,5
ORI0003254,ORD001022,SKU01010,1
ORI0003255,ORD001022,SKU01004,1
ORI0003256,ORD001022,SKU01168,2
ORI0003257,ORD001022,SKU01173,1
ORI0003258,ORD001022,SKU01012,1
ORI0003259,ORD001023,SKU01180,4
ORI0003260,ORD001023,SKU01182,2
ORI0003261,ORD001024,SKU01018,1
ORI0003262,ORD001024,SKU01172,1
ORI0003263,ORD001025,SKU01199,5
ORI0003264,ORD001025,SKU01181,2
ORI0003265,ORD001026,SKU01084,3
ORI0003266,ORD001026,SKU01079,3
ORI0003267,ORD001026,SKU01103,3
ORI0003268,ORD001026,SKU01189,1
ORI0003269,ORD001027,SKU01130,4
ORI0003270,ORD001027,SKU01128,4
ORI0003271,ORD001027,SKU01069,3
ORI0003272,ORD001027,SKU01195,3
ORI0003273,ORD001028,SKU01116,2
ORI0003274,ORD001028,SKU01129,2
ORI0003275,ORD001028,SKU01177,1
ORI0003276,ORD001028,SKU01196,2
ORI0003277,ORD001029,SKU01063,3
ORI0003278,ORD001029,SKU01153,5
ORI0003279,ORD001029,SKU01041,2
ORI0003280,ORD001030,SKU01141,3
ORI0003281,ORD001030,SKU01129,5
ORI0003282,ORD001030,SKU01197,2
ORI0003283,ORD001031,SKU01082,2
ORI0003284,ORD001031,SKU01079,2
ORI0003285,ORD001032,SKU01116,5
ORI0003286,ORD001032,SKU01158,4
ORI0003287,ORD001032,SKU01172,3
ORI0003288,ORD001032,SKU01108,3
ORI0003289,ORD001033,SKU01175,1
ORI0003290,ORD001033,SKU01083,1
ORI0003291,ORD001033,SKU01185,3
ORI0003292,ORD001034,SKU01046,2
ORI0003293,ORD001034,SKU01040,3
ORI0003294,ORD001034,SKU01066,4
ORI0003295,ORD001035,SKU01084,3
ORI0003296,ORD001035,SKU01096,3
ORI0003297,ORD001035,SKU01073,3
ORI0003298,ORD001035,SKU01135,4
ORI0003299,ORD001036,SKU01199,4
ORI0003300,ORD001036,SKU01143,5
ORI0003301,ORD001036,SKU01150,2
ORI0003302,ORD001036,SKU01136,4
ORI0003303,ORD001036,SKU01155,2
ORI0003304,ORD001037,SKU01119,3
ORI0003305,ORD001037,SKU01185,4
ORI0003306,ORD001037,SKU01037,3
ORI0003307,ORD001038,SKU01052,4
ORI0003308,ORD001038,SKU01181,5
ORI0003309,ORD001038,SKU01041,2
ORI0003310,ORD001039,SKU01023,1
ORI0003311,ORD001039,SKU01002,2
ORI0003312,ORD001039,SKU01110,3
ORI0003313,ORD001040,SKU01173,2
ORI0003314,ORD001040,SKU01158,3
ORI0003315,ORD001040,SKU01009,3
ORI0003316,ORD001040,SKU01150,4
ORI0003317,ORD001041,SKU01185,2
ORI0003318,ORD001041,SKU01161,3
ORI0003319,ORD001041,SKU01037,2
ORI0003320,ORD001042,SKU01005,3
ORI0003321,ORD001042,SKU01017,3
ORI0003322,ORD001043,SKU01084,2
ORI0003323,ORD001043,SKU01082,1
ORI0003324,ORD001043,SKU01108,2
ORI0003325,ORD001044,SKU01082,1
ORI0003326,ORD001044,SKU01080,1
ORI0003327,ORD001044,SKU01152,2
ORI0003328,ORD001045,SKU01082,1
ORI0003329,ORD001045,SKU01041,2
ORI0003330,ORD001045,SKU01172,1
ORI0003331,ORD001045,SKU01089,2
ORI0003332,ORD001045,SKU01080,1
ORI0003333,ORD001046,SKU01141,2
ORI0003334,ORD001046,SKU01174,1
ORI0003335,ORD001046,SKU01110,1
ORI0003336,ORD001047,SKU01164,2
ORI0003337,ORD001047,SKU01055,5
ORI0003338,ORD001047,SKU01046,2
ORI0003339,ORD001047,SKU01067,5
ORI0003340,ORD001048,SKU01185,3
ORI0003341,ORD001048,SKU01069,3
ORI0003342,ORD001048,SKU01073,2
ORI0003343,ORD001049,SKU01142,3
ORI0003344,ORD001049,SKU01146,4
ORI0003345,ORD001049,SKU01076,3
ORI0003346,ORD001049,SKU01150,4
ORI0003347,ORD001050,SKU01123,3
ORI0003348,ORD001050,SKU01110,1
ORI0003349,ORD001051,SKU01041,3
ORI0003350,ORD001051,SKU01173,2
ORI0003351,ORD001051,SKU01156,3
ORI0003352,ORD001051,SKU01148,4
ORI0003353,ORD001051,SKU01151,3
ORI0003354,ORD001052,SKU01117,3
ORI0003355,ORD001052,SKU01195,3
ORI0003356,ORD001053,SKU01200,2
ORI0003357,ORD001053,SKU01090,2
ORI0003358,ORD001053,SKU01196,4
ORI0003359,ORD001053,SKU01094,1
ORI0003360,ORD001053,SKU01189,1
ORI0003361,ORD001054,SKU01072,1
ORI0003362,ORD001054,SKU01050,3
ORI0003363,ORD001054,SKU01181,2
ORI0003364,ORD001054,SKU01145,3
ORI0003365,ORD001055,SKU01166,3
ORI0003366,ORD001055,SKU01174,3
ORI0003367,ORD001055,SKU01030,3
ORI0003368,ORD001056,SKU01199,5
ORI0003369,ORD001056,SKU01151,1
ORI0003370,ORD001056,SKU01019,3
ORI0003371,ORD001057,SKU01190,3
ORI0003372,ORD001057,SKU01079,1
ORI0003373,ORD001058,SKU01082,1
ORI0003374,ORD001058,SKU01021,2
ORI0003375,ORD001059,SKU01180,2
ORI0003376,ORD001059,SKU01069,2
ORI0003377,ORD001059,SKU01040,1
ORI0003378,ORD001059,SKU01078,3
ORI0003379,ORD001060,SKU01131,3
ORI0003380,ORD001060,SKU01050,5
ORI0003381,ORD001060,SKU01003,3
ORI0003382,ORD001060,SKU01169,1
ORI0003383,ORD001060,SKU01184,1
ORI0003384,ORD001061,SKU01119,5
ORI0003385,ORD001061,SKU01129,4
ORI0003386,ORD001061,SKU01124,4
ORI0003387,ORD001062,SKU01040,1
ORI0003388,ORD001062,SKU01050,5
ORI0003389,ORD001062,SKU01181,3
ORI0003390,ORD001063,SKU01100,2
ORI0003391,ORD001063,SKU01143,3
ORI0003392,ORD001064,SKU01049,2
ORI0003393,ORD001064,SKU01066,2
ORI0003394,ORD001064,SKU01041,3
ORI0003395,ORD001064,SKU01062,1
ORI0003396,ORD001065,SKU01005,1
ORI0003397,ORD001065,SKU01161,2
ORI0003398,ORD001065,SKU01015,2
ORI0003399,ORD001066,SKU01129,5
ORI0003400,ORD001066,SKU01044,2
ORI0003401,ORD001066,SKU01124,3
ORI0003402,ORD001067,SKU01182,2
ORI0003403,ORD001067,SKU01044,3
ORI0003404,ORD001067,SKU01050,5
ORI0003405,ORD001068,SKU01044,3
ORI0003406,ORD001068,SKU01146,2
ORI0003407,ORD001068,SKU01158,5
ORI0003408,ORD001068,SKU01148,4
ORI0003409,ORD001069,SKU01084,1
ORI0003410,ORD001069,SKU01092,1
ORI0003411,ORD001069,SKU01091,1
ORI0003412,ORD001069,SKU01082,3
ORI0003413,ORD001070,SKU01116,4
ORI0003414,ORD001070,SKU01128,4
ORI0003415,ORD001070,SKU01197,2
ORI0003416,ORD001071,SKU01091,1
ORI0003417,ORD001071,SKU01136,2
ORI0003418,ORD001072,SKU01182,3
ORI0003419,ORD001072,SKU01184,3
ORI0003420,ORD001072,SKU01178,2
ORI0003421,ORD001072,SKU01060,2
ORI0003422,ORD001073,SKU01044,2
ORI0003423,ORD001073,SKU01069,3
ORI0003424,ORD001073,SKU01040,2
ORI0003425,ORD001073,SKU01067,4
ORI0003426,ORD001074,SKU01103,2
ORI0003427,ORD001074,SKU01191,2
ORI0003428,ORD001074,SKU01086,3
ORI0003429,ORD001075,SKU01141,5
ORI0003430,ORD001075,SKU01073,1
ORI0003431,ORD001075,SKU01067,5
ORI0003432,ORD001076,SKU01142,3
ORI0003433,ORD001076,SKU01136,2
ORI0003434,ORD001076,SKU01151,1
ORI0003435,ORD001076,SKU01140,5
ORI0003436,ORD001077,SKU01049,2
ORI0003437,ORD001077,SKU01073,2
ORI0003438,ORD001077,SKU01040,3
ORI0003439,ORD001078,SKU01199,3
ORI0003440,ORD001078,SKU01140,2
ORI0003441,ORD001078,SKU01151,2
ORI0003442,ORD001078,SKU01181,4
ORI0003443,ORD001079,SKU01200,5
ORI0003444,ORD001079,SKU01156,4
ORI0003445,ORD001079,SKU01199,2
ORI0003446,ORD001080,SKU01001,3
ORI0003447,ORD001080,SKU01014,2
ORI0003448,ORD001081,SKU01142,1
ORI0003449,ORD001081,SKU01143,3
ORI0003450,ORD001081,SKU01106,3
ORI0003451,ORD001081,SKU01082,1
ORI0003452,ORD001082,SKU01049,3
ORI0003453,ORD001082,SKU01050,2
ORI0003454,ORD001082,SKU01065,2
ORI0003455,ORD001083,SKU01175,1
ORI0003456,ORD001083,SKU01176,2
ORI0003457,ORD001083,SKU01076,2
ORI0003458,ORD001084,SKU01166,2
ORI0003459,ORD001084,SKU01001,1
ORI0003460,ORD001084,SKU01009,2
ORI0003461,ORD001084,SKU01005,1
ORI0003462,ORD001085,SKU01173,3
ORI0003463,ORD001085,SKU01185,4
ORI0003464,ORD001085,SKU01067,5
ORI0003465,ORD001086,SKU01049,2
ORI0003466,ORD001086,SKU01046,3
ORI0003467,ORD001086,SKU01113,5
ORI0003468,ORD001086,SKU01145,4
ORI0003469,ORD001086,SKU01075,5
ORI0003470,ORD001087,SKU01150,5
ORI0003471,ORD001087,SKU01140,3
ORI0003472,ORD001087,SKU01156,2
ORI0003473,ORD001087,SKU01136,3
ORI0003474,ORD001087,SKU01141,3
ORI0003475,ORD001088,SKU01141,2
ORI0003476,ORD001088,SKU01041,1
ORI0003477,ORD001089,SKU01141,3
ORI0003478,ORD001089,SKU01143,3
ORI0003479,ORD001089,SKU01150,3
ORI0003480,ORD001089,SKU01145,2
ORI0003481,ORD001090,SKU01156,5
ORI0003482,ORD001090,SKU01148,3
ORI0003483,ORD001090,SKU01152,4
ORI0003484,ORD001091,SKU01109,3
ORI0003485,ORD001091,SKU01189,1
ORI0003486,ORD001091,SKU01168,1
ORI0003487,ORD001092,SKU01080,3
ORI0003488,ORD001092,SKU01106,1
ORI0003489,ORD001093,SKU01141,2
ORI0003490,ORD001093,SKU01131,3
ORI0003491,ORD001093,SKU01041,2
ORI0003492,ORD001094,SKU01080,2
ORI0003493,ORD001094,SKU01150,4
ORI0003494,ORD001095,SKU01063,2
ORI0003495,ORD001095,SKU01068,1
ORI0003496,ORD001095,SKU01178,1
ORI0003497,ORD001096,SKU01188,1
ORI0003498,ORD001096,SKU01091,3
ORI0003499,ORD001096,SKU01095,1
ORI0003500,ORD001097,SKU01160,2
ORI0003501,ORD001097,SKU01168,3
ORI0003502,ORD001097,SKU01008,1
ORI0003503,ORD001097,SKU01037,1
ORI0003504,ORD001098,SKU01119,2
ORI0003505,ORD001098,SKU01117,4
ORI0003506,ORD001099,SKU01103,2
ORI0003507,ORD001099,SKU01172,3
ORI0003508,ORD001099,SKU01079,3
ORI0003509,ORD001099,SKU01083,3
ORI0003510,ORD001100,SKU01049,2
ORI0003511,ORD001100,SKU01131,2
ORI0003512,ORD001100,SKU01128,4
ORI0003513,ORD001100,SKU01197,2
ORI0003514,ORD001101,SKU01168,3
ORI0003515,ORD001101,SKU01060,2
ORI0003516,ORD001102,SKU01084,2
ORI0003517,ORD001102,SKU01049,5
ORI0003518,ORD001103,SKU01140,2
ORI0003519,ORD001103,SKU01060,5
ORI0003520,ORD001104,SKU01107,3
ORI0003521,ORD001104,SKU01091,3
ORI0003522,ORD001104,SKU01104,3
ORI0003523,ORD001105,SKU01082,2
ORI0003524,ORD001105,SKU01085,1
ORI0003525,ORD001105,SKU01091,2
ORI0003526,ORD001105,SKU01101,1
ORI0003527,ORD001105,SKU01093,2
ORI0003528,ORD001106,SKU01190,1
ORI0003529,ORD001106,SKU01148,4
ORI0003530,ORD001106,SKU01049,4
ORI0003531,ORD001106,SKU01084,3
ORI0003532,ORD001107,SKU01014,2
ORI0003533,ORD001107,SKU01184,2
ORI0003534,ORD001107,SKU01060,4
ORI0003535,ORD001108,SKU01199,4
ORI0003536,ORD001108,SKU01158,3
ORI0003537,ORD001108,SKU01153,3
ORI0003538,ORD001109,SKU01188,1
ORI0003539,ORD001109,SKU01192,3
ORI0003540,ORD001110,SKU01190,2
ORI0003541,ORD001110,SKU01103,1
ORI0003542,ORD001110,SKU01105,3
ORI0003543,ORD001110,SKU01189,2
ORI0003544,ORD001111,SKU01142,1
ORI0003545,ORD001111,SKU01153,2
ORI0003546,ORD001112,SKU01141,3
ORI0003547,ORD001112,SKU01161,1
ORI0003548,ORD001112,SKU01036,3
ORI0003549,ORD001113,SKU01014,2
ORI0003550,ORD001113,SKU01023,1
ORI0003551,ORD001113,SKU01017,3
ORI0003552,ORD001114,SKU01024,3
ORI0003553,ORD001114,SKU01067,5
ORI0003554,ORD001114,SKU01184,3
ORI0003555,ORD001114,SKU01030,3
ORI0003556,ORD001115,SKU01018,1
ORI0003557,ORD001115,SKU01005,2
ORI0003558,ORD001115,SKU01158,5
ORI0003559,ORD001116,SKU01020,3
ORI0003560,ORD001116,SKU01165,3
ORI0003561,ORD001116,SKU01001,2
ORI0003562,ORD001117,SKU01182,5
ORI0003563,ORD001117,SKU01188,2
ORI0003564,ORD001117,SKU01151,3
ORI0003565,ORD001117,SKU01191,2
ORI0003566,ORD001118,SKU01038,3
ORI0003567,ORD001118,SKU01178,3
ORI0003568,ORD001119,SKU01146,5
ORI0003569,ORD001119,SKU01150,4
ORI0003570,ORD001120,SKU01012,3
ORI0003571,ORD001120,SKU01169,3
ORI0003572,ORD001120,SKU01162,3
ORI0003573,ORD001121,SKU01182,4
ORI0003574,ORD001121,SKU01063,3
ORI0003575,ORD001121,SKU01060,5
ORI0003576,ORD001122,SKU01148,5
ORI0003577,ORD001122,SKU01022,3
ORI0003578,ORD001122,SKU01067,2
ORI0003579,ORD001123,SKU01141,3
ORI0003580,ORD001123,SKU01156,2
ORI0003581,ORD001123,SKU01136,3
ORI0003582,ORD001124,SKU01188,1
ORI0003583,ORD001124,SKU01189,2
ORI0003584,ORD001125,SKU01167,2
ORI0003585,ORD001125,SKU01041,2
ORI0003586,ORD001125,SKU01053,2
ORI0003587,ORD001126,SKU01036,2
ORI0003588,ORD001126,SKU01133,3
ORI0003589,ORD001127,SKU01175,1
ORI0003590,ORD001127,SKU01146,3
ORI0003591,ORD001127,SKU01197,4
ORI0003592,ORD001127,SKU01126,2
ORI0003593,ORD001128,SKU01183,3
ORI0003594,ORD001128,SKU01143,5
ORI0003595,ORD001128,SKU01169,1
ORI0003596,ORD001129,SKU01066,2
ORI0003597,ORD001129,SKU01041,3
ORI0003598,ORD001129,SKU01060,2
ORI0003599,ORD001130,SKU01158,4
ORI0003600,ORD001130,SKU01151,3
ORI0003601,ORD001131,SKU01082,3
ORI0003602,ORD001131,SKU01156,5
ORI0003603,ORD001131,SKU01069,3
ORI0003604,ORD001131,SKU01050,5
ORI0003605,ORD001132,SKU01160,2
ORI0003606,ORD001132,SKU01150,2
ORI0003607,ORD001132,SKU01108,3
ORI0003608,ORD001133,SKU01082,3
ORI0003609,ORD001133,SKU01188,2
ORI0003610,ORD001133,SKU01084,3
ORI0003611,ORD001133,SKU01102,1
ORI0003612,ORD001134,SKU01052,3
ORI0003613,ORD001134,SKU01178,2
ORI0003614,ORD001134,SKU01181,5
ORI0003615,ORD001135,SKU01199,5
ORI0003616,ORD001135,SKU01113,2
ORI0003617,ORD001135,SKU01152,5
ORI0003618,ORD001136,SKU01131,4
ORI0003619,ORD001136,SKU01017,3
ORI0003620,ORD001137,SKU01049,3
ORI0003621,ORD001137,SKU01050,2
ORI0003622,ORD001137,SKU01073,2
ORI0003623,ORD001138,SKU01042,3
ORI0003624,ORD001138,SKU01160,1
ORI0003625,ORD001138,SKU01019,2
ORI0003626,ORD001138,SKU01196,4
ORI0003627,ORD001139,SKU01005,2
ORI0003628,ORD001139,SKU01156,5
ORI0003629,ORD001139,SKU01136,2
ORI0003630,ORD001139,SKU01145,3
ORI0003631,ORD001139,SKU01148,3
ORI0003632,ORD001140,SKU01043,1
ORI0003633,ORD001140,SKU01145,4
ORI0003634,ORD001141,SKU01116,2
ORI0003635,ORD001141,SKU01129,2
ORI0003636,ORD001141,SKU01066,3
ORI0003637,ORD001142,SKU01198,2
ORI0003638,ORD001142,SKU01001,2
ORI0003639,ORD001142,SKU01124,3
ORI0003640,ORD001142,SKU01196,2
ORI0003641,ORD001143,SKU01164,1
ORI0003642,ORD001143,SKU01172,1
ORI0003643,ORD001144,SKU01005,3
ORI0003644,ORD001144,SKU01009,3
ORI0003645,ORD001144,SKU01006,1
ORI0003646,ORD001144,SKU01003,3
ORI0003647,ORD001144,SKU01017,2
ORI0003648,ORD001145,SKU01129,5
ORI0003649,ORD001145,SKU01110,2
ORI0003650,ORD001145,SKU01196,4
ORI0003651,ORD001146,SKU01130,5
ORI0003652,ORD001146,SKU01113,5
ORI0003653,ORD001147,SKU01055,5
ORI0003654,ORD001147,SKU01043,3
ORI0003655,ORD001148,SKU01142,3
ORI0003656,ORD001148,SKU01033,3
ORI0003657,ORD001148,SKU01185,4
ORI0003658,ORD001148,SKU01012,1
ORI0003659,ORD001149,SKU01063,3
ORI0003660,ORD001149,SKU01044,1
ORI0003661,ORD001149,SKU01076,2
ORI0003662,ORD001150,SKU01182,3
ORI0003663,ORD001150,SKU01124,2
ORI0003664,ORD001150,SKU01110,2
ORI0003665,ORD001150,SKU01113,2
ORI0003666,ORD001151,SKU01173,1
ORI0003667,ORD001151,SKU01055,5
ORI0003668,ORD001152,SKU01114,4
ORI0003669,ORD001152,SKU01195,2
ORI0003670,ORD001152,SKU01197,4
ORI0003671,ORD001153,SKU01200,2
ORI0003672,ORD001153,SKU01146,2
ORI0003673,ORD001153,SKU01066,5
ORI0003674,ORD001154,SKU01079,1
ORI0003675,ORD001154,SKU01105,2
ORI0003676,ORD001155,SKU01158,5
ORI0003677,ORD001155,SKU01196,3
ORI0003678,ORD001156,SKU01142,1
ORI0003679,ORD001156,SKU01181,2
ORI0003680,ORD001156,SKU01178,3
ORI0003681,ORD001157,SKU01182,5
ORI0003682,ORD001157,SKU01178,1
ORI0003683,ORD001157,SKU01067,5
ORI0003684,ORD001158,SKU01141,3
ORI0003685,ORD001158,SKU01178,3
ORI0003686,ORD001159,SKU01093,3
ORI0003687,ORD001159,SKU01096,3
ORI0003688,ORD001159,SKU01086,3
ORI0003689,ORD001160,SKU01123,2
ORI0003690,ORD001160,SKU01196,5
ORI0003691,ORD001161,SKU01119,2
ORI0003692,ORD001161,SKU01044,2
ORI0003693,ORD001162,SKU01012,1
ORI0003694,ORD001162,SKU01010,3
ORI0003695,ORD001163,SKU01082,1
ORI0003696,ORD001163,SKU01194,3
ORI0003697,ORD001163,SKU01079,2
ORI0003698,ORD001163,SKU01152,5
ORI0003699,ORD001164,SKU01200,4
ORI0003700,ORD001164,SKU01136,5
ORI0003701,ORD001164,SKU01151,2
ORI0003702,ORD001165,SKU01142,1
ORI0003703,ORD001165,SKU01153,5
ORI0003704,ORD001166,SKU01144,3
ORI0003705,ORD001166,SKU01136,3
ORI0003706,ORD001167,SKU01173,2
ORI0003707,ORD001167,SKU01166,3
ORI0003708,ORD001167,SKU01152,4
ORI0003709,ORD001168,SKU01145,2
ORI0003710,ORD001168,SKU01136,4
ORI0003711,ORD001168,SKU01150,4
ORI0003712,ORD001168,SKU01152,5
ORI0003713,ORD001169,SKU01200,3
ORI0003714,ORD001169,SKU01018,1
ORI0003715,ORD001169,SKU01140,5
ORI0003716,ORD001170,SKU01116,2
ORI0003717,ORD001170,SKU01151,3
ORI0003718,ORD001171,SKU01131,5
ORI0003719,ORD001171,SKU01123,3
ORI0003720,ORD001171,SKU01197,5
ORI0003721,ORD001171,SKU01031,3
ORI0003722,ORD001172,SKU01066,2
ORI0003723,ORD001172,SKU01124,4
ORI0003724,ORD001172,SKU01113,2
ORI0003725,ORD001173,SKU01079,3
ORI0003726,ORD001173,SKU01196,4
ORI0003727,ORD001173,SKU01129,5
ORI0003728,ORD001173,SKU01073,3
ORI0003729,ORD001173,SKU01195,1
ORI0003730,ORD001174,SKU01012,3
ORI0003731,ORD001174,SKU01049,4
ORI0003732,ORD001175,SKU01082,3
ORI0003733,ORD001175,SKU01080,2
ORI0003734,ORD001175,SKU01096,1
ORI0003735,ORD001176,SKU01044,1
ORI0003736,ORD001176,SKU01069,1
ORI0003737,ORD001176,SKU01060,2
ORI0003738,ORD001177,SKU01084,3
ORI0003739,ORD001177,SKU01190,2
ORI0003740,ORD001177,SKU01105,1
ORI0003741,ORD001178,SKU01190,3
ORI0003742,ORD001178,SKU01103,2
ORI0003743,ORD001178,SKU01096,1
ORI0003744,ORD001178,SKU01191,1
ORI0003745,ORD001179,SKU01136,4
ORI0003746,ORD001179,SKU01153,2
ORI0003747,ORD001179,SKU01150,4
ORI0003748,ORD001179,SKU01194,2
ORI0003749,ORD001180,SKU01052,2
ORI0003750,ORD001180,SKU01103,1
ORI0003751,ORD001180,SKU01105,2
ORI0003752,ORD001181,SKU01136,3
ORI0003753,ORD001181,SKU01153,4
ORI0003754,ORD001182,SKU01005,1
ORI0003755,ORD001182,SKU01021,3
ORI0003756,ORD001182,SKU01009,1
ORI0003757,ORD001182,SKU01050,4
ORI0003758,ORD001183,SKU01142,1
ORI0003759,ORD001183,SKU01156,2
ORI0003760,ORD001183,SKU01174,3
ORI0003761,ORD001183,SKU01158,4
ORI0003762,ORD001184,SKU01018,2
ORI0003763,ORD001184,SKU01184,1
ORI0003764,ORD001184,SKU01076,2
ORI0003765,ORD001185,SKU01113,3
ORI0003766,ORD001185,SKU01197,3
ORI0003767,ORD001185,SKU01117,4
ORI0003768,ORD001185,SKU01125,5
ORI0003769,ORD001185,SKU01111,1
ORI0003770,ORD001186,SKU01142,2
ORI0003771,ORD001186,SKU01169,1
ORI0003772,ORD001187,SKU01107,3
ORI0003773,ORD001187,SKU01143,5
ORI0003774,ORD001188,SKU01082,3
ORI0003775,ORD001188,SKU01091,2
ORI0003776,ORD001188,SKU01109,3
ORI0003777,ORD001189,SKU01091,2
ORI0003778,ORD001189,SKU01096,3
ORI0003779,ORD001189,SKU01176,1
ORI0003780,ORD001189,SKU01189,1
ORI0003781,ORD001190,SKU01003,2
ORI0003782,ORD001190,SKU01014,2
ORI0003783,ORD001190,SKU01113,3
ORI0003784,ORD001191,SKU01033,1
ORI0003785,ORD001191,SKU01143,4
ORI0003786,ORD001191,SKU01173,2
ORI0003787,ORD001191,SKU01043,2
ORI0003788,ORD001191,SKU01181,2
ORI0003789,ORD001192,SKU01142,3
ORI0003790,ORD001192,SKU01145,5
ORI0003791,ORD001192,SKU01152,5
ORI0003792,ORD001193,SKU01200,5
ORI0003793,ORD001193,SKU01199,5
ORI0003794,ORD001193,SKU01153,5
ORI0003795,ORD001194,SKU01082,1
ORI0003796,ORD001194,SKU01091,2
ORI0003797,ORD001194,SKU01109,2
ORI0003798,ORD001195,SKU01178,3
ORI0003799,ORD001195,SKU01175,1
ORI0003800,ORD001195,SKU01044,3
ORI0003801,ORD001195,SKU01036,1
ORI0003802,ORD001195,SKU01043,3
ORI0003803,ORD001196,SKU01079,3
ORI0003804,ORD001196,SKU01091,1
ORI0003805,ORD001196,SKU01092,2
ORI0003806,ORD001196,SKU01083,2
ORI0003807,ORD001196,SKU01189,3
ORI0003808,ORD001197,SKU01012,2
ORI0003809,ORD001197,SKU01017,3
ORI0003810,ORD001197,SKU01022,3
ORI0003811,ORD001198,SKU01103,3
ORI0003812,ORD001198,SKU01108,3
ORI0003813,ORD001198,SKU01091,2
ORI0003814,ORD001198,SKU01189,2
ORI0003815,ORD001199,SKU01141,5
ORI0003816,ORD001199,SKU01199,2
ORI0003817,ORD001200,SKU01116,3
ORI0003818,ORD001200,SKU01128,2
ORI0003819,ORD001200,SKU01120,4
ORI0003820,ORD001200,SKU01123,3
ORI0003821,ORD001201,SKU01052,2
ORI0003822,ORD001201,SKU01184,3
ORI0003823,ORD001201,SKU01045,2
ORI0003824,ORD001202,SKU01083,3
ORI0003825,ORD001202,SKU01101,1
ORI0003826,ORD001203,SKU01185,3
ORI0003827,ORD001203,SKU01177,2
ORI0003828,ORD001203,SKU01067,4
ORI0003829,ORD001204,SKU01052,2
ORI0003830,ORD001204,SKU01063,4
ORI0003831,ORD001204,SKU01107,2
ORI0003832,ORD001204,SKU01096,2
ORI0003833,ORD001205,SKU01148,5
ORI0003834,ORD001205,SKU01168,1
ORI0003835,ORD001205,SKU01153,3
ORI0003836,ORD001206,SKU01136,5
ORI0003837,ORD001206,SKU01145,5
ORI0003838,ORD001207,SKU01190,1
ORI0003839,ORD001207,SKU01160,3
ORI0003840,ORD001207,SKU01044,1
ORI0003841,ORD001207,SKU01007,1
ORI0003842,ORD001208,SKU01141,3
ORI0003843,ORD001208,SKU01188,1
ORI0003844,ORD001209,SKU01033,2
ORI0003845,ORD001209,SKU01136,3
ORI0003846,ORD001209,SKU01169,3
ORI0003847,ORD001209,SKU01032,3
ORI0003848,ORD001210,SKU01173,1
ORI0003849,ORD001210,SKU01088,1
ORI0003850,ORD001210,SKU01096,1
ORI0003851,ORD001211,SKU01055,4
ORI0003852,ORD001211,SKU01188,1
ORI0003853,ORD001211,SKU01080,2
ORI0003854,ORD001212,SKU01180,2
ORI0003855,ORD001212,SKU01166,1
ORI0003856,ORD001212,SKU01169,1
ORI0003857,ORD001213,SKU01199,3
ORI0003858,ORD001213,SKU01158,5
ORI0003859,ORD001213,SKU01138,4
ORI0003860,ORD001214,SKU01135,5
ORI0003861,ORD001214,SKU01152,5
ORI0003862,ORD001215,SKU01003,1
ORI0003863,ORD001215,SKU01172,3
ORI0003864,ORD001215,SKU01036,1
ORI0003865,ORD001216,SKU01005,2
ORI0003866,ORD001216,SKU01160,2
ORI0003867,ORD001217,SKU01131,2
ORI0003868,ORD001217,SKU01019,2
ORI0003869,ORD001217,SKU01044,1
ORI0003870,ORD001217,SKU01112,4
ORI0003871,ORD001217,SKU01113,5
ORI0003872,ORD001218,SKU01040,2
ORI0003873,ORD001218,SKU01073,1
ORI0003874,ORD001218,SKU01062,3
ORI0003875,ORD001219,SKU01024,1
ORI0003876,ORD001219,SKU01063,2
ORI0003877,ORD001219,SKU01174,2
ORI0003878,ORD001219,SKU01041,1
ORI0003879,ORD001220,SKU01145,3
ORI0003880,ORD001220,SKU01153,3
ORI0003881,ORD001220,SKU01152,4
ORI0003882,ORD001221,SKU01131,2
ORI0003883,ORD001221,SKU01129,2
ORI0003884,ORD001221,SKU01197,3
ORI0003885,ORD001221,SKU01195,3
ORI0003886,ORD001222,SKU01141,5
